time ,text ,user ,rts ,place ,lon ,lat,dic,dic_rounded
2017-05-04 09:55:54 ,"RT @martine_V87: J'en ai marre ,J'veux rentrer  #2017LeDébat  ",Caroline ,1,NaN ,45.7087 ,0.6269,0.0,Nan
2017-05-04 09:28:53 ,RT @Ouf98228715: Ce matin on a honte #2017LeDebat et le 8 Mai on dira j'ai pas voté pour ça ,Josiane ,1,NaN ,45.7087 ,0.6269,-1.0,0
2017-05-04 09:23:44 ,RT @Ouf98228715: Un jour on dira au cancre de la classe ton niveau est celui de #2017LeDebat pauvre pays!! ,Josiane ,1,NaN ,45.7087 ,0.6269,0.0,Nan
2017-05-04 08:47:06 ,"Macron a l'habitude de parler en chiffre , il voit la France Comme une salle de marché , la France il faut aider les PME#2017LeDebat ",Yannou ,0,NaN ,45.7087 ,0.6269,1.0,1
2017-05-04 08:44:14 ,"""Ce débat n'a jamais eu lieeeeu ! Nous sommes dans la matriiiiice !"" 

#2017LeDebat #LeGrandDebat #lepen2017 #macron  ",germifrais ,0,NaN ,45.7087 ,0.6269,0.0,Nan
2017-05-04 08:41:31 ,"RT @MNo_Robert: ""on arrête toutes les associations sportives , sociales , culturelles...' Des nids à radicaux , c'est prouvé !!!#2017LeDebat E… ",MissUnderstood ,1,NaN ,45.7087 ,0.6269,-1.0,0
2017-05-04 08:23:16 ,"RT @RafikOvO: Le débat j'ai l'impression c'est Voldemort contre Harry Potter 
#2017LeDébat ",face ,3,NaN ,45.7087 ,0.6269,-1.0,0
2017-05-04 08:14:53 ,"La présidence de l'@unilim appelle ce matin  ""à faire barrage à l’extrême droite"" #2017LeDebat ",Tom Jové ,0,NaN ,45.7087 ,0.6269,0.0,Nan
2017-05-04 08:08:07 ,RT @emifan87: #2017LeDebat #LePen a montré le vrai visage du #FN 💩💩 ,Vanou ,1,NaN ,45.7087 ,0.6269,0.0,Nan
2017-05-04 08:07:57 ,"Le néant et le déni de la réalité de #MLP2017 au cours du #2017LeDébat
est inconcevable à ce niveau donc…  ",En Marche Périgueux ,0,NaN ,45.7087 ,0.6269,-1.0,0
2017-05-04 08:03:00 ,RT @yabienduyavoir: Macron face aux attaques de lepen #2017LeDebat ,ThisGuyWithConverse ,1,NaN ,45.7087 ,0.6269,-1.0,0
2017-05-04 08:01:51 ,#2017LeDebat #LePen a montré le vrai visage du #FN 💩💩 ,sophieLove ,1,NaN ,45.7087 ,0.6269,0.0,Nan
2017-05-04 08:01:22 ,"RT @JFCros: Canabis , aligot ou chouchen..? Je m'interroge... #2017leDebat #MLP  ",PolitisFr ,2,NaN ,45.7087 ,0.6269,0.0,Nan
2017-05-04 08:00:56 ,"RT @JFCros: Canabis , aligot ou chouchen..? Je m'interroge... #2017leDebat #MLP  ",Bazinga ,2,NaN ,45.7087 ,0.6269,0.0,Nan
2017-05-04 07:57:59 ,Macron face aux attaques de lepen #2017LeDebat ,Y a bien dû y avoir ,1,NaN ,45.7087 ,0.6269,-1.0,0
2017-05-04 07:51:20 ,"RT @ALetmeDream: #2017LeDebat : Marine LePen =
Mensonge sur mensonge et aucun plan concret et réaliste ",Koma972 ,1,NaN ,45.7087 ,0.6269,-0.3333333333333333,0
2017-05-04 07:49:46 ,"#2017LeDebat : Marine LePen =
Mensonge sur mensonge et aucun plan concret et réaliste ",alice ,1,NaN ,45.7087 ,0.6269,-0.3333333333333333,0
