time,text,user,rts,place,lon,lat,dic,dic_rounded
2017-05-06 18:59:36 ,RT @ThoCo10: Marine le pen explose Macron  #2017LeDebat ,noel ,1 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 18:51:53 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,#NonauFN ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 18:26:01 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,🐺 Anne ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 17:35:38 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Istia Azami ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 17:09:06 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,fvck ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 17:07:17 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,macron president! ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 16:49:58 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,ev ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 16:41:55 ,"RT @LivetSarah: Le Pen parle de ton programme , de ce que tu proposes non? Au lieu d'enfouir Macron sous tes attaques et de fuir les questio… ",marine ,11 ,NaN ,47.763 ,-0.329,-0.3333333333333333,0
2017-05-06 16:35:32 ,RT @FCousseau: Lepen parle de Macron. Macron parle de la France #2017LeDebat ,riccardo vincenti ,8 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 16:15:18 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,花様年華 ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 16:08:19 ,RT @FCousseau: Lepen parle de Macron. Macron parle de la France #2017LeDebat ,mariella rosati ,8 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 16:03:58 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,DoYouLikeMessi ? ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 15:49:11 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Famas_972 ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 15:44:03 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,야스민 ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 15:42:12 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,farah ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 15:10:55 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Thibault ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 13:52:07 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,clxvis 🌹 ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 13:51:34 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Løgan  φ ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 13:43:06 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Inés Hader ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 13:31:54 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Fanny Iff ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
