,text,lsvc,knn,mnb,lsvc_bin,knn_bin,mnb_bin,entities,candidate,dic_rounded,media_tri,media_bin,total
520,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
521,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
522,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
523,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
524,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
525,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
526,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
527,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
528,"RT @MPERDEREAU: Pendant des années #LePen a travaillé sa dédiabolisation. Tt ça pr rien , hier elle était bien la candidate de l'extrême-dro… ",2,2,2,1,1,1,#LePen,LePen,1,2,1,1
529,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
530,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
531,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
532,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
533,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
534,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
535,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
536,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
537,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
538,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
539,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
540,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
541,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
542,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
543,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
544,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
545,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
546,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
547,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
548,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
549,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
550,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
551,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
552,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
553,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
554,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
555,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
556,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
557,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
558,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
559,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
560,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
561,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
562,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
563,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
564,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
565,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
566,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
567,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
568,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
569,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
570,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
571,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
572,"RT @MPERDEREAU: Pendant des années #LePen a travaillé sa dédiabolisation. Tt ça pr rien , hier elle était bien la candidate de l'extrême-dro… ",2,2,2,1,1,1,#LePen,LePen,1,2,1,1
573,Vous ne trouvez pas que les jeunes militants Lepen sont chelous? 🤢 #2017LeDebat ,2,2,0,0,0,0,None,None,Nan,1,0,Neu
574,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
575,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
576,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
577,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
578,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
579,"#2017LeDebat Un débat qui nous laissé très perplexe. Où était les mesures pour les Travailleurs , Précaires , Auto-entrepreneurs , les jeunes ? ",2,2,0,0,0,1,Précaires,None,0,1,0,0
580,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
581,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
582,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
583,RT @Pti_Dgt: MLP se déplace ds les campagnes pas folle la guêpe😉Des votants influençables et en colère. Compétente ou pas Ils s'en fichent… ,2,2,2,0,1,0,MLP,None,0,2,0,0
584,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
585,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
586,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
587,MLP se déplace ds les campagnes pas folle la guêpe😉Des votants influençables et en colère. Compétente ou pas Ils s'… ,2,2,2,1,1,1,MLP,None,0,2,1,Neu
588,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
589,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
590,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
591,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
592,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
593,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
594,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
595,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
596,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
597,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
598,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
599,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
600,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
601,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
602,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
603,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
604,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
605,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
606,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
607,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
608,"RT @Traitsdespritco: 15 dessins pour résumer #2017LeDebat 
#UnBonDessinVautParfoisMieuxQuUnLongDiscours
 ",2,2,2,0,0,1,None,None,Nan,2,0,Neu
609,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
610,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
611,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
612,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
613,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
614,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
615,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
616,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
617,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
618,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
619,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
620,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
621,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
622,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
623,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
624,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
625,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
626,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
627,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
628,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
629,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
630,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
631,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
632,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
633,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
634,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
635,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
636,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
637,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
638,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
639,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
640,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
641,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
642,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
643,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
644,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
645,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
646,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
647,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
648,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
649,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
650,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
651,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
652,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
653,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
654,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
655,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
656,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
657,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
658,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
659,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
660,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
661,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
662,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
663,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
664,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
665,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
666,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
667,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
668,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
669,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
670,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
671,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
672,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
673,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
674,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
675,"RT @MPERDEREAU: Pendant des années #LePen a travaillé sa dédiabolisation. Tt ça pr rien , hier elle était bien la candidate de l'extrême-dro… ",2,2,2,1,1,1,#LePen,LePen,1,2,1,1
676,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
677,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
678,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
679,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
680,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
681,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
682,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
683,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
684,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
685,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
686,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
687,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
688,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
689,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
690,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
691,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
692,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
693,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
694,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
695,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
696,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
697,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
698,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
699,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
700,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
701,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
702,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
703,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
704,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
705,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
706,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
707,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
708,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
709,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
710,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
711,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
712,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
713,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
714,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
715,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
716,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
717,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
718,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
719,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
720,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
721,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
722,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
723,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
724,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
725,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
726,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
727,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
728,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
729,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
730,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
731,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
732,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
733,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,2,2,1,0,0,1,None,None,Nan,2,0,Neu
