,text,lsvc,knn,mnb,lsvc_bin,knn_bin,mnb_bin,dic_rounded,media_tri,media_bin,total
168,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",2,2,2,0,1,0,1,2,0,-
169,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",2,2,2,0,1,0,1,2,0,-
170,"Maxime MARAIS , le Journal is out!   Stories via @Tymaou7 @AntoineDoyen @Mathy_Mimie #2017ledebat #total ",2,2,2,0,1,1,Nan,2,1,Neu
171,"RT @nlt56lorient: Le Pen menteuse , ignorante , malhonnête face à Macron subtil , responsable , réaliste #2017LeDebat #JeVoteMacron #lependegage ",2,2,2,0,0,1,Nan,2,0,Neu
172,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",2,2,2,0,1,0,1,2,0,-
173,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
174,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",2,2,2,0,1,0,1,2,0,-
175,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",2,2,2,0,1,0,1,2,0,-
176,"RT @citoyen56: #SFR #2017LeDebat et puis ce matin j'entends une interview des ouvriers de #Whirlpool sur RTL ""#Macron il ment"" ...  ",2,2,2,0,0,1,0,2,0,0
177,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
178,"RT @citoyen56: #SFR #2017LeDebat et puis ce matin j'entends une interview des ouvriers de #Whirlpool sur RTL ""#Macron il ment"" ...  ",2,2,2,0,0,1,0,2,0,0
179,The latest architecture positive!   Thanks to @mattyhick @PassiveHouseBB @AlexisBraud #architecture #2017ledebat ,2,2,2,0,0,1,1,2,0,-
180,The latest JTs'twitjournal !   Thanks to @SoAnn @PassivhausPlus #2017ledebat #architecture ,2,2,2,0,0,1,Nan,2,0,Neu
181,#LEPEN #2017LeDebat elle avait un seul mot à la bouche L'ÉCU L'ÉCU L'ÉCU .... Un fantasme avoué mais pas pardonné... ,2,2,0,1,1,1,0,1,1,1
182,"RT @LNatacha56: ""A chaque délit , il faut une sanction pénale"". Quel humour cette #MarineLePen ! Et si on parlait immunité parlementaire ?… ",2,2,2,0,0,0,1,2,0,-
183,"RT @LNatacha56: 5 ans , les gens , 5 ans...Au secouuuurrrrs !!!!!!!!#RendezNousMelenchon #2017LeDébat ",2,2,2,1,1,1,Nan,2,1,Neu
184,RT @CdeLagarde: #Macron semble être en difficulté sur ses soutiens de l'UOIF.#2017LeDebat  ,2,2,2,0,1,0,0,2,0,0
185,"RT @citoyen56: #SFR #2017LeDebat et puis ce matin j'entends une interview des ouvriers de #Whirlpool sur RTL ""#Macron il ment"" ...  ",2,2,2,0,0,1,0,2,0,0
186,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",2,2,2,0,1,0,1,2,0,-
187,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",2,2,2,0,1,0,1,2,0,-
188,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
189,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",2,2,2,0,1,0,1,2,0,-
190,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",2,2,2,0,1,0,1,2,0,-
191,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",2,2,2,0,1,0,1,2,0,-
192,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",2,2,2,0,1,0,1,2,0,-
193,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",2,2,2,0,1,0,1,2,0,-
194,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",2,2,2,0,1,0,1,2,0,-
195,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",2,2,2,0,1,0,1,2,0,-
196,"RT @LNatacha56: ""A chaque délit , il faut une sanction pénale"". Quel humour cette #MarineLePen ! Et si on parlait immunité parlementaire ?… ",2,2,2,0,0,0,1,2,0,-
197,"RT @citoyen56: #SFR #2017LeDebat et puis ce matin j'entends une interview des ouvriers de #Whirlpool sur RTL ""#Macron il ment"" ...  ",2,2,2,0,0,1,0,2,0,0
198,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",2,2,2,0,1,0,1,2,0,-
199,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",2,2,2,0,1,0,1,2,0,-
200,"RT @mlebranchu: #2017LeDebat - M. Le Pen s'est montrée loin du niveau d'un tel débat. Elle renforce , si c'était nécessaire , le choix de vot… ",0,2,2,0,0,0,Nan,1,0,-
201,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",2,2,2,0,1,0,1,2,0,-
202,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
203,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",2,2,2,0,1,0,1,2,0,-
204,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",2,2,2,0,1,0,1,2,0,-
205,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",2,2,2,0,1,0,1,2,0,-
206,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",2,2,2,0,1,0,1,2,0,-
207,"RT @cla_roum: ""ce que vous proposez , c'est de la poudre de perlim-pin-pin !"" #2017LeDebat ",2,2,2,0,0,0,Nan,2,0,Neu
208,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",2,2,2,0,1,0,1,2,0,-
209,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",2,2,2,0,1,0,1,2,0,-
210,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",2,2,2,0,1,0,1,2,0,-
211,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",2,2,2,0,1,0,1,2,0,-
212,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",2,2,2,0,1,0,1,2,0,-
213,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",2,2,2,0,1,0,1,2,0,-
214,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",2,2,2,0,1,0,1,2,0,-
215,RT @didouledoare: clash de télé réalité #2017LeDebat ,2,2,2,0,0,0,0,2,0,0
216,"#SFR #2017LeDebat et puis ce matin j'entends une interview des ouvriers de #Whirlpool sur RTL ""#Macron il ment"" ...  ",2,2,2,0,0,1,0,2,0,0
217,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
218,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",2,2,2,0,1,0,1,2,0,-
219,"RT @marouchka_b: Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléai… ",2,2,2,0,1,0,1,2,0,-
220,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
221,"Au-delà d idées politiques , on peut louer le sang froid de @EmmanuelMacron face à #MLP. Il peut recevoir les codes nucléaires. #2017LeDebat ",2,2,2,0,1,0,1,2,0,-
222,"RT @RomuCharlyNova: @hugoclement La Flotte Marine ce Soir ,Touchée Coulée #2017LeDebat ",2,2,2,1,0,0,Nan,2,0,Neu
223,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
224,"RT @LNatacha56: ""A chaque délit , il faut une sanction pénale"". Quel humour cette #MarineLePen ! Et si on parlait immunité parlementaire ?… ",2,2,2,0,0,0,1,2,0,-
225,"RT @LNatacha56: ""A chaque délit , il faut une sanction pénale"". Quel humour cette #MarineLePen ! Et si on parlait immunité parlementaire ?… ",2,2,2,0,0,0,1,2,0,-
226,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
227,RT @didier_cadoret: #2017LeDébat Comment MLP a fait pour obtenir son concours d'avocat ? Question éloquence... c'est faiblard ,2,2,2,0,0,0,1,2,0,-
228,RT @didier_cadoret: #2017LeDébat Comment MLP a fait pour obtenir son concours d'avocat ? Question éloquence... c'est faiblard ,2,2,2,0,0,0,1,2,0,-
229,"#2017LeDebat #MLP : "" Les Juges(""Nos) Sont politisés ! "" :Paranoia  Symptomatique de ""Névrose"" Sociale de l'extreme droite !=&gt; ",2,2,2,0,0,1,1,2,0,-
230,"RT @RomuCharlyNova: @hugoclement La Flotte Marine ce Soir ,Touchée Coulée #2017LeDebat ",2,2,2,1,0,0,Nan,2,0,Neu
231,RT @CdeLagarde: Nathalie Saint Criq avait du Stihl ce soir ! #2017LeDébat  ,2,2,2,1,0,0,Nan,2,0,Neu
232,#2017LeDebat #Macron  #GrandDebat En fait Elabe pour #BFMTV est aussi crédible que : ,2,2,2,0,1,1,1,2,1,1
233,"Quand tu regardes #2017LeDébat  ; #MLP tu te demande ou est la stature d'1 chef d'état , la hauteur , l'intelligence , 1 bagarre 2 cours d'école ",2,2,2,1,1,0,Nan,2,1,Neu
234,Nathalie Saint Criq avait du Stihl ce soir ! #2017LeDébat  ,2,2,2,1,0,0,Nan,2,0,Neu
235,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
236,"RT @mlebranchu: #2017LeDebat - M. Le Pen s'est montrée loin du niveau d'un tel débat. Elle renforce , si c'était nécessaire , le choix de vot… ",0,2,2,0,0,0,Nan,1,0,-
237,#2017LeDebat ,2,2,2,0,0,1,Nan,2,0,Neu
238,Quoiqu'il arrive le 7 mai on sera débarrassé de cette campagne de merde! 😏une bande de gamins vociférants! #2017LeDebat à oublier! ,2,2,2,0,0,0,0,2,0,0
239,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
240,RT @paulleguernic: Le débat de ce soir est affligeant. Bas de gamme et cours d'école... Une catastrophe.#2017LeDebat ,2,2,2,1,0,0,0,2,0,0
241,RT @BrieucQuil: Droite / #LR qui se plaignent de la médiocrité du débat... ont-il perdu la mémoire de la comédie de la primaire? #2017LeDeb… ,2,2,2,0,0,1,0,2,0,0
242,"RT @Axel_Lb1: On m'explique l'utilité des présentateurs ,aucune autorité ils ne gèrent en aucun cas le débat... Un vrai cirque #2017LeDebat ",2,2,2,0,1,0,1,2,0,-
243,"RT @BrieucQuil: Fondamentalisme islamiste , terrorisme : #Macron n'a pas de réponse. En même temps , il est soutenu par l' #UOIF #2017LeDebat ",2,2,2,0,0,0,0,2,0,0
244,RT @Ewen_Bzh: Elle attaque mais ne répond pas. #2017LeDebat ,2,2,2,0,0,1,0,2,0,0
245,"RT @LNatacha56: ""A chaque délit , il faut une sanction pénale"". Quel humour cette #MarineLePen ! Et si on parlait immunité parlementaire ?… ",2,2,2,0,0,0,1,2,0,-
246,#2017LeDebat Foule versatile changeante pour celui qui chercbe à gagner des sous et Marine veut remettre la France au travail... ,2,2,2,1,1,1,1,2,1,1
247,"RT @yannsyz: Le dialoguiste ne s'est pas foulé ce soir ,quand même.#2017LeDebat ",2,2,2,1,1,0,Nan,2,1,Neu
248,"RT @LNatacha56: ""A chaque délit , il faut une sanction pénale"". Quel humour cette #MarineLePen ! Et si on parlait immunité parlementaire ?… ",2,2,2,0,0,0,1,2,0,-
249,"#2017LeDebat PasUneVoixAuFN , à #LaFranceInsoumise , #LEGISLATIVES2017 !!BONNE NUIT À TOUS LES #INSOUMIS !! ",2,2,2,1,1,1,Nan,2,1,Neu
250,"RT @LNatacha56: ""A chaque délit , il faut une sanction pénale"". Quel humour cette #MarineLePen ! Et si on parlait immunité parlementaire ?… ",2,2,2,0,0,0,1,2,0,-
251,"#2017LeDebat E.M :Rien de bien détaillé , expliqué : des je retire des charges  ; je rajoute+d'impots  ;je baisse impot  ; +de C.S.G...etc.. ",1,2,1,1,1,1,Nan,1,1,1
252,Ce soir EM a déroulé proprement son programme et Marine Le Pen s'est grillée toute seule dans son agressivité et ses mensonges #2017LeDebat ,2,2,2,1,1,0,0,2,1,-
253,"RT @nlt56lorient: Macron explique la vision qu'il a de la France et du monde du21e siècle , Le Pen est dans la caricature et l'attaque perso… ",2,2,2,0,1,0,0,2,0,0
254,RT @nlt56lorient: #2017LeDebat @MLP_officiel ne contribue pas du tout à la qualité du débat. Sa mauvaise foi est regrettable et indigne d'u… ,2,2,2,0,0,0,0,2,0,0
255,Résumé du débat : Choisir entre la peste et le choléra #2017LeDebat ,2,2,2,1,0,1,0,2,1,-
256,Je crois que le meilleur adversaire de MLP ce soir à été elle même! Et tant mieux! #2017LeDebat ,1,2,1,1,1,1,1,1,1,1
257,RT @RynOgt: Le père lepen en voyant la prestation mediocre de sa fille ce soir #2017LeDebat ,2,2,2,1,1,0,0,2,1,-
258,"L'agressivité , le manque de fond , les recherche dans ses fiches , les mensonges , les caricatures! Prestation nulle de MLP #2017LeDebat ",2,2,2,0,1,0,0,2,0,0
259,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
260,RT @nlt56lorient: #2017LeDebat Seul Macron fait des propositions. S'il continue il va parvenir à convaincre Le Pen de voter pour lui ! ,2,2,2,1,0,1,1,2,1,1
261,RT @RynOgt: Le père lepen en voyant la prestation mediocre de sa fille ce soir #2017LeDebat ,2,2,2,1,1,0,0,2,1,-
262,"RT @nlt56lorient: Le Pen menteuse , ignorante , malhonnête face à Macron subtil , responsable , réaliste #2017LeDebat #JeVoteMacron #lependegage ",2,2,2,0,0,1,Nan,2,0,Neu
263,Bahhh Alors ma chicorée ????  #2017LeDebat #LeGrandDebat #LePen #macron #Presidentielle2017 ,2,2,2,0,1,0,Nan,2,0,Neu
264,"#2017LeDebat beaucoups de ""Visions""?!.(.pas extra-lucides)Rien de Concret...1 peu gênant pour des presidentiables ! ",0,2,0,0,1,0,0,1,0,0
265,RT @Roselc_: Jeu: chercher les propositions annoncées par MLP #2017leDebat ,2,2,2,0,0,1,Nan,2,0,Neu
266,Le père lepen en voyant la prestation mediocre de sa fille ce soir #2017LeDebat ,2,2,2,1,1,0,0,2,1,-
267,RT @Kylian_C22: Je veux l'asile politique 😓#2017LeDébat ,2,2,2,1,1,1,Nan,2,1,Neu
268,"#2017LeDebat ..""ni l'un ni l'autre n'ont été clairs,On attendait qu'E.M explique sa politique...""ça a été ..ni vu ni connu j'tembrouille ! ",2,2,2,0,0,0,Nan,2,0,Neu
269,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
270,Je veux l'asile politique 😓#2017LeDébat ,2,2,2,1,1,1,Nan,2,1,Neu
271,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
272,"On m'explique l'utilité des présentateurs ,aucune autorité ils ne gèrent en aucun cas le débat... Un vrai cirque #2017LeDebat ",2,2,2,0,1,0,1,2,0,-
273,"En psychanalyse ça s'appelle un transfert non? Dans la cour d'école c'est ""c'lui qui l'dit qui y est"" #2017LeDebat  ",2,2,2,0,0,0,1,2,0,-
274,#2017LeDebat : Degré Zéro de la politique ! =&gt,2,2,2,0,0,1,Nan,2,0,Neu
275,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
276,RT @EnMarche22: Qui est le plus convaincant ce soir ? #2017LeDebat #EnsembleLaFrance 🇫🇷👍🇪🇺 ,2,2,2,1,1,1,1,2,1,1
277,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
278,Jpp 😂😂 macron le crapaud 😂😂 #2017LeDebat ,2,2,2,0,0,1,Nan,2,0,Neu
279,RT @EnMarche22: Qui est le plus convaincant ce soir ? #2017LeDebat #EnsembleLaFrance 🇫🇷👍🇪🇺 ,2,2,2,1,1,1,1,2,1,1
280,@ErwanRuaudel #2017LeDebat #Macron est tombé dans le jeux de #MLP Il a usé des éléments de langage et n'a pas élevé sa posture ! #Juvénile ,2,2,2,0,0,0,0,2,0,0
281,"#2017LeDebat "" Caricatural"" ,Rabaissement du débat..""moi , gnia gnia gnia...""MLP :Dossiers pas travaillés , totalement à côté d'la plaque"".. ",2,2,2,0,1,0,0,2,0,0
282,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
283,"RT @LNatacha56: ""A chaque délit , il faut une sanction pénale"". Quel humour cette #MarineLePen ! Et si on parlait immunité parlementaire ?… ",2,2,2,0,0,0,1,2,0,-
284,"RT @CdeLagarde: Selon #macron , les terroristes sont des malades psychiatriques ? J'ai bien compris ?
#2017LeDebat  ",2,2,2,1,1,1,Nan,2,1,Neu
285,"RT @nlt56lorient: #2017LeDebat en 40"" @MLP_officiel démontre qu'elle ne comprend pas les différences entre l'économie du 19e siècle et cell… ",2,2,2,0,1,0,Nan,2,0,Neu
286,RT @Orimoth: Ok Marine... #2017LeDebat ,2,2,2,0,0,1,Nan,2,0,Neu
287,Ok Marine... #2017LeDebat ,2,2,2,0,0,1,Nan,2,0,Neu
288,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
289,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
290,Vraiment pas au niveau d'une présidentielle ! #2017LeDebat ,0,2,2,0,1,0,Nan,1,0,-
291,"RT @itskaelig: ""s'il vous plaît madame le pen on va pas recommencer!""on dirait ma mère quand elle tente de nous séparer moi et mon frère 😭… ",2,2,2,0,0,0,Nan,2,0,Neu
292,RT @meeddon_: Vous pourriez quitter votre meuf /mec Pour ses choix politiques ? #2017LeDébat #LeGrandDebat ,2,2,0,0,0,0,Nan,1,0,-
293,"RT @LNatacha56: ""A chaque délit , il faut une sanction pénale"". Quel humour cette #MarineLePen ! Et si on parlait immunité parlementaire ?… ",2,2,2,0,0,0,1,2,0,-
294,@lisabrasil24 Ah bon ! Un débat nullissime #2017LeDebat ,2,2,2,1,1,1,1,2,1,1
295,RT @EnMarche22: Qui est le plus convaincant ce soir ? #2017LeDebat #EnsembleLaFrance 🇫🇷👍🇪🇺 ,2,2,2,1,1,1,1,2,1,1
296,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
297,RT @EnMarche22: Qui est le plus convaincant ce soir ? #2017LeDebat #EnsembleLaFrance 🇫🇷👍🇪🇺 ,2,2,2,1,1,1,1,2,1,1
298,RT @EnMarche22: Qui est le plus convaincant ce soir ? #2017LeDebat #EnsembleLaFrance 🇫🇷👍🇪🇺 ,2,2,2,1,1,1,1,2,1,1
299,Qui est le plus convaincant ce soir ? #2017LeDebat #EnsembleLaFrance 🇫🇷👍🇪🇺 ,2,2,2,1,1,1,1,2,1,1
300,Je promets de ne plus jamais me moquer de la nullité d'une campagne électorale américaine après ça #2017LeDébat #Debat2017 ,2,2,2,0,0,0,Nan,2,0,Neu
301,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
302,"RT @LNatacha56: ""A chaque délit , il faut une sanction pénale"". Quel humour cette #MarineLePen ! Et si on parlait immunité parlementaire ?… ",2,2,2,0,0,0,1,2,0,-
303,#2017LeDebat #EM incapable de revêtir le costume de President et d'élever le débat ! La stratégie de #MLP à fonctio… ,2,2,2,0,1,1,0,2,1,-
304,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
305,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
306,"RT @LNatacha56: ""A chaque délit , il faut une sanction pénale"". Quel humour cette #MarineLePen ! Et si on parlait immunité parlementaire ?… ",2,2,2,0,0,0,1,2,0,-
307,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
308,"RT @LNatacha56: ""A chaque délit , il faut une sanction pénale"". Quel humour cette #MarineLePen ! Et si on parlait immunité parlementaire ?… ",2,2,2,0,0,0,1,2,0,-
309,"RT @LNatacha56: 5 ans , les gens , 5 ans...Au secouuuurrrrs !!!!!!!!#RendezNousMelenchon #2017LeDébat ",2,2,2,1,1,1,Nan,2,1,Neu
310,Marine Le Pen est pitoyable! J'ai honte du niveau de ce débat. @EmmanuelMacron doit être Le prochain président de notre pays! #2017LeDebat ,0,2,2,0,0,0,0,1,0,0
311,"RT @LNatacha56: 5 ans , les gens , 5 ans...Au secouuuurrrrs !!!!!!!!#RendezNousMelenchon #2017LeDébat ",2,2,2,1,1,1,Nan,2,1,Neu
312,#MACRON n'a pas été capable d'élever le débat ! Sa candidature est une forfaiture marketing  #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
313,"#2017LeDebatElle me fait presque de la peine , 2h30 à attaquer et mentir par manque d'arguments , c'est pitoyable #2017LeDebat ",2,2,2,0,0,0,0,2,0,0
314,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
315,RT @mbed35260: #2017LeDebat vous votez qui après avoir vu ça? ,2,2,2,0,1,0,Nan,2,0,Neu
316,Le comportement de #MLP ce soir était une stratégie dans laquelle #Macron est tombé ! Il n'a pas été capable d'élever le #2017LeDebat ,2,2,2,0,0,0,0,2,0,0
317,"RT @LNatacha56: 5 ans , les gens , 5 ans...Au secouuuurrrrs !!!!!!!!#RendezNousMelenchon #2017LeDébat ",2,2,2,1,1,1,Nan,2,1,Neu
318,"RT @LNatacha56: 5 ans , les gens , 5 ans...Au secouuuurrrrs !!!!!!!!#RendezNousMelenchon #2017LeDébat ",2,2,2,1,1,1,Nan,2,1,Neu
319,#2017LeDebat ,2,2,2,0,0,1,Nan,2,0,Neu
320,#2017LeDebat vous votez qui après avoir vu ça? ,2,2,2,0,1,0,Nan,2,0,Neu
321,RT @BrieucQuil: #2017LeDebat ,2,2,2,0,0,1,Nan,2,0,Neu
322,"RT @LNatacha56: 5 ans , les gens , 5 ans...Au secouuuurrrrs !!!!!!!!#RendezNousMelenchon #2017LeDébat ",2,2,2,1,1,1,Nan,2,1,Neu
323,#2017ledebat des perles comme celle là on va certainement en lire d'autres sur la twittosphere 😂😂😂 ,2,2,2,0,1,0,Nan,2,0,Neu
324,"RT @Kerdonis4: #2017LeDebat le pen beugle comme une vieille pochtronne ,avec ses fiches devant elle ,récite le manuel du parfait facho ,attaqu… ",2,2,2,1,1,0,1,2,1,1
325,#Macron avec ses éléments de langage n'a pas été à la hauteur du débat - #juvénile  #2017LeDebat #presidentielle2017 ,2,2,2,0,0,0,1,2,0,-
326,J'ai hésité à regarder le débat mais voir Le Pen se ridiculiser ainsi a été le meilleur moment de cette campagne. #2017LeDebat #LePenIsOut ,2,2,2,1,0,1,Nan,2,1,Neu
327,"Message NON PARTISAN :  #2017LeDebat Et si... on jugeait sur le fond , et non sur les escroqueries des années 80  ",2,2,2,0,0,0,Nan,2,0,Neu
328,"RT @LNatacha56: 5 ans , les gens , 5 ans...Au secouuuurrrrs !!!!!!!!#RendezNousMelenchon #2017LeDébat ",2,2,2,1,1,1,Nan,2,1,Neu
329,"Fin du #2017LeDebat , les jeux sont faits. Faites vos jeux #Presidentielle2017 ",2,2,2,0,0,0,Nan,2,0,Neu
330,"RT @LNatacha56: 5 ans , les gens , 5 ans...Au secouuuurrrrs !!!!!!!!#RendezNousMelenchon #2017LeDébat ",2,2,2,1,1,1,Nan,2,1,Neu
331,"RT @LNatacha56: 5 ans , les gens , 5 ans...Au secouuuurrrrs !!!!!!!!#RendezNousMelenchon #2017LeDébat ",2,2,2,1,1,1,Nan,2,1,Neu
332,"#2017LeDebat si tu ne vas pas voter , il faudra pas râler !! ",2,2,2,0,1,1,0,2,1,-
333,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
334,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
335,"5 ans , les gens , 5 ans...Au secouuuurrrrs !!!!!!!!#RendezNousMelenchon #2017LeDébat ",2,2,2,1,1,1,Nan,2,1,Neu
336,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
337,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
338,😂😂😂 #2017Ledebat ,2,2,2,0,0,1,Nan,2,0,Neu
339,"RT @RomuCharlyNova: @lobs La flotte Marine ce soir , Touchée Coulée !#2017LeDebat ",2,2,2,1,0,0,Nan,2,0,Neu
340,"#2017LeDebat allez voter dimanche votre opinion es important et cela vous donne le droit de râler si vous êtes pas content , ",2,2,2,1,1,1,1,2,1,1
341,Vous pourriez quitter votre meuf /mec Pour ses choix politiques ? #2017LeDébat #LeGrandDebat ,2,2,0,0,0,0,Nan,1,0,-
342,#2017ledebat sans parler du fond (y'en avait pas) c'est Macron qui a mené le debat !!! mais çà n'a pas suffit ! #SansNousLe7Mai ,2,2,0,0,0,0,1,1,0,1
343,#2017LeDebat #mobilisonsnous !!!! ,2,2,2,0,0,1,Nan,2,0,Neu
344,"RT @nlt56lorient: En 40"" , @EmmanuelMacron a démontré qu'il a mieux compris que @MLP_officiel ce qu'est la France ! #2017LeDebat ",2,2,2,0,0,0,1,2,0,-
345,RT @citoyen56: Ce débat n'était pas au niveau ! Personne ne s'est mis dans la stature de President !#MacronCestNON #2017LeDebat vivement le… ,0,2,2,1,0,0,1,1,0,1
